image_id,target_ar,decision_type,selected_k,delta_improve_vs_baseline,teacher_backend,teacher_confidence,validator_note,baseline_used_candidate_id
sstk_image_1274557336,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_750443452,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_750443452,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_750443452,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_750443452,3:4,keep_full,5,0.0,qwen25_vl,0.9788029999999992,,3x4_g12x12_smaxc_i0001
sstk_image_750443452,4:3,crop,5,0.0,qwen25_vl,0.809423,,4x3_g12x12_steach_cacnet_proj0_i0001
sstk_image_7978291,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_7978291,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_7978291,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_7978291,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_7978291,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_441562499,1:1,keep_full,1,0.0,qwen25_vl,0.5,,1x1_g12x12_smy0_i0002
bigstock_image_441562499,9:16,keep_full,5,0.0,qwen25_vl,0.507309,,9x16_g12x12_smaxc_i0001
bigstock_image_441562499,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0027
bigstock_image_441562499,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_441562499,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_s2_i0027
sstk_image_2127336140,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
sstk_image_2127336140,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_2127336140,16:9,keep_full,5,0.0,qwen25_vl,0.978281,,16x9_g12x12_smaxc_i0001
sstk_image_2127336140,3:4,crop,1,0.0,qwen25_vl,0.5,,3x4_g12x12_sjit0_i0022
sstk_image_2127336140,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_2172115067,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2172115067,9:16,keep_full,2,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_2172115067,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2172115067,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_2172115067,4:3,keep_full,5,0.0,qwen25_vl,0.54036,,4x3_g12x12_smaxc_i0001
sstk_image_623719328,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_623719328,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_623719328,16:9,crop,4,0.0,qwen25_vl,0.8380370000000004,,16x9_g12x12_steach_cacnet_jit0_12_i0004
sstk_image_623719328,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_623719328,4:3,keep_full,5,0.0,qwen25_vl,0.505849,,4x3_g12x12_smaxc_i0001
sstk_image_1991467667,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cgs_proj0_i0001
sstk_image_1991467667,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1991467667,16:9,crop,5,0.0,qwen25_vl,0.9001590000000004,,16x9_g12x12_smaxc_i0001
sstk_image_1991467667,3:4,crop,5,0.0,qwen25_vl,0.954853,,3x4_g12x12_smaxc_i0001
sstk_image_1991467667,4:3,crop,5,0.0,qwen25_vl,0.8282430000000001,,4x3_g12x12_smaxc_i0001
sstk_image_457959049,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_457959049,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_457959049,16:9,keep_full,5,0.0,qwen25_vl,0.5385009999999999,,16x9_g12x12_smaxc_i0001
sstk_image_457959049,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_457959049,4:3,keep_full,5,0.0,qwen25_vl,0.541585,,4x3_g12x12_smaxc_i0001
sstk_image_511142845,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_511142845,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_511142845,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_511142845,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_511142845,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1207992187,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1207992187,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1207992187,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1207992187,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1207992187,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2107450424,1:1,crop,5,0.0,qwen25_vl,0.7746999999999993,,1x1_g12x12_smaxc_i0001
sstk_image_2107450424,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_2107450424,16:9,keep_full,5,0.0,qwen25_vl,0.9232670000000001,,16x9_g12x12_smaxc_i0001
sstk_image_2107450424,3:4,crop,5,0.0,qwen25_vl,0.8666830000000001,,3x4_g12x12_smaxc_i0001
sstk_image_2107450424,4:3,crop,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1937094715,1:1,keep_full,5,0.0,qwen25_vl,0.516378,,1x1_g12x12_smaxc_i0001
sstk_image_1937094715,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1937094715,16:9,crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_steach_cgs_proj0_i0001
sstk_image_1937094715,3:4,keep_full,5,0.0,qwen25_vl,0.512381,,3x4_g12x12_smaxc_i0001
sstk_image_1937094715,4:3,keep_full,5,0.0,qwen25_vl,0.5334130000000001,,4x3_g12x12_smaxc_i0001
pond5_image_235663250,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
pond5_image_235663250,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
pond5_image_235663250,16:9,keep_full,5,0.0,qwen25_vl,0.5019070000000001,,16x9_g12x12_smaxc_i0001
pond5_image_235663250,3:4,keep_full,5,0.0,qwen25_vl,0.503809,,3x4_g12x12_smaxc_i0001
pond5_image_235663250,4:3,keep_full,5,0.0,qwen25_vl,0.513978,,4x3_g12x12_smaxc_i0001
sstk_image_715668874,1:1,keep_full,5,0.0,qwen25_vl,0.501226,,1x1_g12x12_smaxc_i0001
sstk_image_715668874,9:16,keep_full,5,0.0,qwen25_vl,0.567087,,9x16_g12x12_smaxc_i0001
sstk_image_715668874,16:9,keep_full,5,0.0,qwen25_vl,0.504246,,16x9_g12x12_smaxc_i0001
sstk_image_715668874,3:4,keep_full,5,0.0,qwen25_vl,0.532429,,3x4_g12x12_smaxc_i0001
sstk_image_715668874,4:3,keep_full,5,0.0,qwen25_vl,0.517401,,4x3_g12x12_smaxc_i0001
pond5_image_65124036,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx2_i0004
pond5_image_65124036,9:16,crop,3,0.0,qwen25_vl,1.0,,9x16_g12x12_s1_i0027
pond5_image_65124036,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
pond5_image_65124036,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_s2_i0027
pond5_image_65124036,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1012659964,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1012659964,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1012659964,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1012659964,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1012659964,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2191113363,1:1,crop,3,0.0,qwen25_vl,1.0,,1x1_g12x12_s3_i0045
sstk_image_2191113363,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2191113363,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2191113363,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_s2_i0029
sstk_image_2191113363,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx2_i0003
sstk_image_1393018151,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1393018151,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1393018151,16:9,keep_full,5,0.0,qwen25_vl,0.5104709999999999,,16x9_g12x12_smaxc_i0001
sstk_image_1393018151,3:4,crop,5,0.0,qwen25_vl,0.5037579999999999,,3x4_g12x12_smaxc_i0001
sstk_image_1393018151,4:3,keep_full,5,0.0,qwen25_vl,0.5174939999999999,,4x3_g12x12_smaxc_i0001
sstk_image_2087995819,1:1,crop,5,0.0,qwen25_vl,0.500418,,1x1_g12x12_smaxc_i0001
sstk_image_2087995819,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2087995819,16:9,minimal_crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2087995819,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_2087995819,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_49690848,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
pond5_image_49690848,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
pond5_image_49690848,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
pond5_image_49690848,3:4,keep_full,5,0.0,qwen25_vl,0.5047029999999999,,3x4_g12x12_smaxc_i0001
pond5_image_49690848,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_378140140,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_378140140,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_378140140,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_378140140,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_378140140,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1301949337,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1301949337,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1301949337,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1301949337,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1301949337,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_steach_cgs_proj0_i0001
sstk_image_492457327,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_492457327,9:16,crop,5,0.0,qwen25_vl,0.974161,,9x16_g12x12_smaxc_i0001
sstk_image_492457327,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_492457327,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_492457327,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_207940879,1:1,keep_full,2,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
bigstock_image_207940879,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx0_i0002
bigstock_image_207940879,16:9,keep_full,1,0.0,qwen25_vl,0.5,,16x9_g12x12_smy1_i0003
bigstock_image_207940879,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_s2_i0027
bigstock_image_207940879,4:3,keep_full,1,0.0,qwen25_vl,0.5,,4x3_g12x12_smx0_i0002
sstk_image_206812696,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_206812696,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_206812696,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_206812696,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_206812696,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2166664223,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2166664223,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2166664223,16:9,crop,5,0.0,qwen25_vl,0.843407,,16x9_g12x12_smaxc_i0001
sstk_image_2166664223,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2166664223,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2185522819,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2185522819,9:16,crop,5,0.0,qwen25_vl,0.7637169999999998,,9x16_g12x12_smaxc_i0001
sstk_image_2185522819,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2185522819,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_2185522819,4:3,keep_full,5,0.0,qwen25_vl,0.8768949999999998,,4x3_g12x12_smaxc_i0001
sstk_image_197728157,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_proj0_i0005
sstk_image_197728157,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_197728157,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_197728157,3:4,keep_full,5,0.0,qwen25_vl,0.905221,,3x4_g12x12_smy0_i0002
sstk_image_197728157,4:3,keep_full,3,0.0,qwen25_vl,1.0,,4x3_g12x12_smy0_i0002
bigstock_image_456907741,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_456907741,9:16,crop,4,0.0,qwen25_vl,1.0,,9x16_g12x12_steach_cgs_jit0_15_i0007
bigstock_image_456907741,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_gaic_proj0_i0001
bigstock_image_456907741,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_456907741,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1898590015,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1898590015,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_1898590015,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1898590015,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1898590015,4:3,keep_full,5,0.0,qwen25_vl,0.507099,,4x3_g12x12_smaxc_i0001
sstk_image_751818739,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_751818739,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_751818739,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_751818739,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_751818739,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1739324942,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1739324942,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_1739324942,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1739324942,3:4,keep_full,3,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_1739324942,4:3,keep_full,5,0.0,qwen25_vl,0.525199,,4x3_g12x12_smaxc_i0001
sstk_image_132612176,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
sstk_image_132612176,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_132612176,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy2_i0003
sstk_image_132612176,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_132612176,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx0_i0002
bigstock_image_138122447,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_jit0_9_i0007
bigstock_image_138122447,9:16,keep_full,5,0.0,qwen25_vl,0.53529,,9x16_g12x12_smaxc_i0001
bigstock_image_138122447,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0041
bigstock_image_138122447,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smy0_i0002
bigstock_image_138122447,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_s2_i0040
bigstock_image_338336269,1:1,crop,5,0.0,qwen25_vl,0.5472350000000001,,1x1_g12x12_smaxc_i0001
bigstock_image_338336269,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_338336269,16:9,crop,5,0.0,qwen25_vl,0.5258619999999998,,16x9_g12x12_smaxc_i0001
bigstock_image_338336269,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_338336269,4:3,keep_full,5,0.0,qwen25_vl,0.5553710000000001,,4x3_g12x12_smaxc_i0001
sstk_image_1720729312,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1720729312,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1720729312,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1720729312,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1720729312,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_655292473,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_655292473,9:16,crop,1,0.0,qwen25_vl,0.5,,9x16_g12x12_s1_i0023
sstk_image_655292473,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_655292473,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_655292473,4:3,keep_full,5,0.0,qwen25_vl,0.748583,,4x3_g12x12_smaxc_i0001
sstk_image_1320849455,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1320849455,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1320849455,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1320849455,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1320849455,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx0_i0002
pond5_image_82221699,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_82221699,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_82221699,16:9,keep_full,1,0.0,qwen25_vl,0.5,,16x9_g12x12_smy0_i0002
pond5_image_82221699,3:4,keep_full,5,0.0,qwen25_vl,0.623151,,3x4_g12x12_smaxc_i0001
pond5_image_82221699,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_577867813,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_577867813,9:16,keep_full,5,0.0,qwen25_vl,0.5569339999999999,,9x16_g12x12_smaxc_i0001
sstk_image_577867813,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_577867813,3:4,keep_full,5,0.0,qwen25_vl,0.5091760000000001,,3x4_g12x12_smaxc_i0001
sstk_image_577867813,4:3,crop,5,0.0,qwen25_vl,0.5,,4x3_g12x12_steach_cgs_proj0_i0001
bigstock_image_134277740,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_proj0_i0005
bigstock_image_134277740,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_134277740,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0040
bigstock_image_134277740,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smy1_i0003
bigstock_image_134277740,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_s2_i0040
sstk_image_2105808422,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2105808422,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_2105808422,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2105808422,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_2105808422,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_565897402,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_565897402,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_565897402,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_cacnet_proj0_i0001
sstk_image_565897402,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_565897402,4:3,keep_full,5,0.0,qwen25_vl,0.527043,,4x3_g12x12_smaxc_i0001
sstk_image_1036118752,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1036118752,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1036118752,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1036118752,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1036118752,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1386006599,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1386006599,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1386006599,16:9,keep_full,5,0.0,qwen25_vl,0.840814,,16x9_g12x12_smaxc_i0001
sstk_image_1386006599,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1386006599,4:3,minimal_crop,5,0.0,qwen25_vl,0.8095199999999998,,4x3_g12x12_smaxc_i0001
bigstock_image_41744830,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_41744830,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_41744830,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_41744830,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_41744830,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_555881695,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_555881695,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_555881695,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_555881695,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_555881695,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_124762357,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_124762357,9:16,keep_full,5,0.0,qwen25_vl,0.7988750000000001,,9x16_g12x12_smaxc_i0001
sstk_image_124762357,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0058
sstk_image_124762357,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_124762357,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_steach_cgs_jit0_13_i0010
bigstock_image_266939068,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_266939068,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_266939068,16:9,keep_full,5,0.0,qwen25_vl,0.5403630000000001,,16x9_g12x12_smaxc_i0001
bigstock_image_266939068,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_266939068,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
