source_image_id,image_route,legacy_subject_mode,routing_confidence,num_person,num_person_c2,person_union_area_ratio,pose_available,positive_vote_route_family_share,positive_vote_route_family_weight,reasons,in_selected_panel,issue_type,caption,user_marked
sstk_image_2097062887,person_group,portrait_group,0.99,1.0,1.0,0.550427,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2100374896,person_group,portrait_group,0.99,1.0,1.0,0.346837,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2105554571,person_group,portrait_group,0.99,1.0,1.0,0.227694,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2116115804,person_group,portrait_group,0.99,1.0,0.0,0.003873,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2117292644,person_group,portrait_group,0.99,1.0,1.0,0.097446,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2125634096,person_group,portrait_group,0.99,1.0,1.0,0.283608,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2127099422,person_group,portrait_group,0.99,1.0,1.0,0.551964,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2131490945,person_group,portrait_group,0.99,1.0,1.0,0.421319,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2135527725,person_group,portrait_group,0.99,1.0,1.0,0.029966,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2139910457,person_group,portrait_group,0.99,1.0,1.0,0.347708,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2140448729,person_group,portrait_group,0.99,1.0,1.0,0.430657,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2142583929,person_group,portrait_group,0.99,1.0,1.0,0.222576,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2143537645,person_group,portrait_group,0.99,1.0,1.0,0.035174,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2143678021,person_group,portrait_group,0.99,1.0,1.0,0.400976,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2144127891,person_group,portrait_group,0.99,1.0,1.0,0.416048,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2153560431,person_group,portrait_group,0.99,1.0,1.0,0.261607,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2154870491,person_group,portrait_group,0.88,1.0,1.0,0.263619,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2154920577,person_group,portrait_group,0.99,1.0,1.0,0.587114,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_215593720,person_group,portrait_group,0.99,1.0,1.0,0.397142,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2156963159,person_group,portrait_group,0.99,1.0,1.0,0.281715,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2166836637,person_group,portrait_group,0.99,1.0,1.0,0.533729,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2166849349,person_group,portrait_group,0.99,1.0,1.0,0.110958,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2171175523,person_group,portrait_group,0.99,1.0,1.0,0.363906,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2172452907,person_group,portrait_group,0.99,1.0,1.0,0.290237,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2191506053,person_group,portrait_group,0.99,1.0,1.0,0.195789,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2193995135,person_group,portrait_group,0.99,1.0,1.0,0.410777,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2195286637,person_group,portrait_group,0.99,1.0,1.0,0.315577,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2212287283,person_group,portrait_group,0.99,1.0,1.0,0.163536,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2213458385,person_group,portrait_group,0.99,1.0,0.0,0.203124,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2215885219,person_group,portrait_group,0.99,1.0,1.0,0.292826,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2218359115,person_group,portrait_group,0.99,1.0,1.0,0.59762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2220850953,person_group,portrait_group,0.99,1.0,1.0,0.317391,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2229634957,person_group,portrait_group,0.99,1.0,1.0,0.366274,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2229687351,person_group,portrait_group,0.99,1.0,1.0,0.384912,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2230838953,person_group,portrait_group,0.99,1.0,1.0,0.522103,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2231592675,person_group,portrait_group,0.99,1.0,1.0,0.524265,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2234144407,person_group,portrait_group,0.99,1.0,1.0,0.517466,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2234888355,person_group,portrait_group,0.99,1.0,1.0,0.151597,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2244338673,person_group,portrait_group,0.99,1.0,1.0,0.343124,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_225474340,person_group,portrait_group,0.99,1.0,1.0,0.157169,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2255481251,person_group,portrait_group,0.99,1.0,1.0,0.405349,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2260991199,person_group,portrait_group,0.99,1.0,1.0,0.259844,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2261579461,person_group,portrait_group,0.99,1.0,1.0,0.433268,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2263854675,person_group,portrait_group,0.99,1.0,1.0,0.320384,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2265426677,person_group,portrait_group,0.99,1.0,1.0,0.283043,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2280548461,person_group,portrait_group,0.96,1.0,1.0,0.588762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2283781795,person_group,portrait_group,0.99,1.0,1.0,0.246094,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2292740277,person_group,portrait_group,0.99,1.0,1.0,0.139206,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2292903253,person_group,portrait_group,0.96,1.0,1.0,0.331142,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2294239889,person_group,portrait_group,0.99,1.0,1.0,0.34466,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2298865105,person_group,portrait_group,0.99,1.0,1.0,0.471718,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2310405085,person_group,portrait_group,0.99,1.0,1.0,0.428922,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2314590867,person_group,portrait_group,0.99,1.0,1.0,0.34713,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_233117473,person_group,portrait_group,0.99,1.0,1.0,0.588762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2332556775,person_group,portrait_group,0.88,1.0,1.0,0.276027,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_262431194,person_group,portrait_group,0.99,1.0,1.0,0.31597,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_262605248,person_group,portrait_group,0.99,1.0,1.0,0.254345,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_26392816,person_group,portrait_group,0.99,1.0,1.0,0.592072,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_264133985,person_group,portrait_group,0.99,1.0,1.0,0.433964,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_266345963,person_group,portrait_group,0.99,1.0,1.0,0.295974,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_266404745,person_group,portrait_group,0.99,1.0,1.0,0.332589,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_275177690,person_group,portrait_group,0.99,1.0,1.0,0.058224,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_28176883,person_group,portrait_group,0.99,1.0,1.0,0.425984,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_307040489,person_group,portrait_group,0.99,1.0,1.0,0.454455,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_313860005,person_group,portrait_group,0.99,1.0,1.0,0.464318,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_315126170,person_group,portrait_group,0.99,1.0,1.0,0.284135,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_318924443,person_group,portrait_group,0.99,1.0,1.0,0.163466,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_320847671,person_group,portrait_group,0.99,1.0,1.0,0.235862,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_339088154,person_group,portrait_group,0.99,1.0,1.0,0.349221,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_351866846,person_group,portrait_group,0.88,1.0,1.0,0.309682,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_360587405,person_group,portrait_group,0.99,1.0,1.0,0.165038,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_369862037,person_group,portrait_group,0.99,1.0,1.0,0.229784,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_404623858,person_group,portrait_group,0.99,1.0,1.0,0.239664,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_418254571,person_group,portrait_group,0.99,1.0,1.0,0.197583,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_427307974,person_group,portrait_group,0.99,1.0,1.0,0.064567,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_432251785,person_group,portrait_group,0.99,1.0,1.0,0.351112,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_436450342,person_group,portrait_group,0.99,1.0,1.0,0.242231,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_442656643,person_group,portrait_group,0.99,1.0,1.0,0.489433,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_472083898,person_group,portrait_group,0.99,1.0,1.0,0.268258,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_486135616,person_group,portrait_group,0.96,1.0,1.0,0.289133,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_501790777,person_group,portrait_group,0.99,1.0,1.0,0.37725,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_514575643,person_group,portrait_group,0.99,1.0,1.0,0.194048,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_540446194,person_group,portrait_group,0.99,1.0,0.0,0.212588,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_544076263,person_group,portrait_group,0.99,1.0,1.0,0.335687,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_548445550,person_group,portrait_group,0.99,1.0,1.0,0.500509,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_552117670,person_group,portrait_group,0.99,1.0,0.0,0.117719,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_568171795,person_group,portrait_group,0.84,1.0,1.0,0.588762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_572595145,person_group,portrait_group,0.99,1.0,1.0,0.431204,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_572840809,person_group,portrait_group,0.99,1.0,1.0,0.41432,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_573673747,person_group,portrait_group,0.99,1.0,1.0,0.201031,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_574338040,person_group,portrait_group,0.99,1.0,1.0,0.175217,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_585668987,person_group,portrait_group,0.99,1.0,1.0,0.356847,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_586083461,person_group,portrait_group,0.99,1.0,1.0,0.220925,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_587419649,person_group,portrait_group,0.99,1.0,1.0,0.511201,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_589319867,person_group,portrait_group,0.99,1.0,1.0,0.211617,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_595313144,person_group,portrait_group,0.99,1.0,1.0,0.264,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_604710398,person_group,portrait_group,0.99,1.0,1.0,0.368,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_604710530,person_group,portrait_group,0.99,1.0,1.0,0.383094,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_608249855,person_group,portrait_group,0.99,1.0,1.0,0.263313,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_611233862,person_group,portrait_group,0.99,1.0,1.0,0.452211,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_612181949,person_group,portrait_group,0.99,1.0,1.0,0.395973,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_612189560,person_group,portrait_group,0.96,1.0,1.0,0.53369,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_617840126,person_group,portrait_group,0.99,1.0,1.0,0.242953,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_627517265,person_group,portrait_group,0.99,1.0,1.0,0.310618,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_629742746,person_group,portrait_group,0.99,1.0,1.0,0.296204,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_630796640,person_group,portrait_group,0.99,1.0,1.0,0.160776,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_636095663,person_group,portrait_group,0.99,1.0,1.0,0.209055,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_637612033,person_group,portrait_group,0.99,1.0,1.0,0.436539,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_644048803,person_group,portrait_group,0.99,1.0,1.0,0.320478,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_651434860,person_group,portrait_group,0.99,1.0,1.0,0.556138,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_653292070,person_group,portrait_group,0.99,1.0,1.0,0.235958,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_654534397,person_group,portrait_group,0.99,1.0,1.0,0.359003,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_657543205,person_group,portrait_group,0.99,1.0,1.0,0.33684,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_666119077,person_group,portrait_group,0.99,1.0,1.0,0.426027,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_67585573,person_group,portrait_group,0.99,1.0,1.0,0.355346,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_676581775,person_group,portrait_group,0.99,1.0,1.0,0.131871,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_686319361,person_group,portrait_group,0.99,1.0,1.0,0.471951,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_686850562,person_group,portrait_group,0.99,1.0,1.0,0.342642,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_695648287,person_group,portrait_group,0.99,1.0,1.0,0.491106,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_699658972,person_group,portrait_group,0.99,1.0,1.0,0.28425,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_700877224,person_group,portrait_group,0.88,1.0,1.0,0.423535,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_708724420,person_group,portrait_group,0.99,1.0,1.0,0.185582,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_709690228,person_group,portrait_group,0.99,1.0,1.0,0.49281,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_710094280,person_group,portrait_group,0.99,1.0,1.0,0.467459,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_713285869,person_group,portrait_group,0.99,1.0,1.0,0.120043,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_714504196,person_group,portrait_group,0.99,1.0,1.0,0.40184,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_724535167,person_group,portrait_group,0.99,1.0,1.0,0.443192,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_724581739,person_group,portrait_group,0.88,1.0,1.0,0.30887,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_726063664,person_group,portrait_group,0.99,1.0,1.0,0.219336,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_726843304,person_group,portrait_group,0.99,1.0,1.0,0.227007,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_727817107,person_group,portrait_group,0.99,1.0,1.0,0.02843,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_734507074,person_group,portrait_group,0.99,1.0,1.0,0.387478,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_738217690,person_group,portrait_group,0.99,1.0,1.0,0.277053,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_754621426,person_group,portrait_group,0.99,1.0,1.0,0.29018,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_754706317,person_group,portrait_group,0.99,1.0,1.0,0.459802,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_769039525,person_group,portrait_group,0.99,1.0,1.0,0.014656,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_771625585,person_group,portrait_group,0.99,1.0,1.0,0.192954,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_777371281,person_group,portrait_group,0.99,1.0,1.0,0.035597,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_788493085,person_group,portrait_group,0.96,1.0,1.0,0.342549,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_794820622,person_group,portrait_group,0.99,1.0,1.0,0.284725,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_797830609,person_group,portrait_group,0.99,1.0,1.0,0.148444,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_8904871,person_group,portrait_group,0.99,1.0,1.0,0.475309,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_94285090,person_group,portrait_group,0.99,1.0,1.0,0.328849,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_97790318,person_group,portrait_group,0.99,1.0,1.0,0.599446,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
