image_id,target_ar,selected_k,rank,candidate_id,source,source_group,score_final
sstk_image_1291273093,9:16,5,4,9x16_g12x12_s0_i0040,grid,grid,-2.465104
sstk_image_1291273093,9:16,5,5,9x16_g12x12_s1_i0026,grid,grid,-4.603621
sstk_image_1291273093,16:9,5,1,16x9_g12x12_sjit2_i0037,jitter,jitter,-1.061644
sstk_image_1291273093,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.501015
sstk_image_1291273093,16:9,5,3,16x9_g12x12_sjit0_i0042,jitter,jitter,-1.725305
sstk_image_1291273093,16:9,5,4,16x9_g12x12_s2_i0071,grid,grid,-1.808572
sstk_image_1291273093,16:9,5,5,16x9_g12x12_sphi0_12_i0052,phi_thirds,phi,-3.115385
sstk_image_1291273093,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.916211
sstk_image_1291273093,3:4,5,2,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.247666
sstk_image_1291273093,3:4,5,3,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-1.278144
sstk_image_1291273093,3:4,5,4,3x4_g12x12_s2_i0027,grid,grid,-1.859475
sstk_image_1291273093,3:4,5,5,3x4_g12x12_s0_i0046,grid,grid,-4.019565
sstk_image_1291273093,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.886432
sstk_image_1291273093,4:3,5,2,4x3_g12x12_sjit0_i0033,jitter,jitter,-0.949765
sstk_image_1291273093,4:3,5,3,4x3_g12x12_s3_i0059,grid,grid,-1.502899
sstk_image_1291273093,4:3,5,4,4x3_g12x12_s3_i0053,grid,grid,-1.504987
sstk_image_1291273093,4:3,5,5,4x3_g12x12_s1_i0082,grid,grid,-1.733807
sstk_image_1490644682,1:1,5,1,1x1_g12x12_s4_i0040,grid,grid,-10.080705
sstk_image_1490644682,1:1,5,2,1x1_g12x12_s1_i0074,grid,grid,-19.485472
sstk_image_1490644682,1:1,5,3,1x1_g12x12_s1_i0062,grid,grid,-20.226923
sstk_image_1490644682,1:1,5,4,1x1_g12x12_s0_i0100,grid,grid,-25.210102
sstk_image_1490644682,1:1,5,5,1x1_g12x12_s3_i0044,grid,grid,-11.566861
sstk_image_1490644682,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.649132
sstk_image_1490644682,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.713417
sstk_image_1490644682,9:16,5,3,9x16_g12x12_s3_i0086,grid,grid,-5.721593
sstk_image_1490644682,9:16,5,4,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.697019
sstk_image_1490644682,9:16,5,5,9x16_g12x12_steach_cgs_jit0_16_i0013,teacher:jitter,teacher_seed,-0.71769
sstk_image_1490644682,16:9,3,1,16x9_g12x12_s0_i0046,grid,grid,-41.527355
sstk_image_1490644682,16:9,3,2,16x9_g12x12_s0_i0028,grid,grid,-42.265649
sstk_image_1490644682,16:9,3,3,16x9_g12x12_s0_i0037,grid,grid,-41.540202
sstk_image_1490644682,3:4,4,1,3x4_g12x12_steach_cgs_jit0_12_i0005,teacher:jitter,teacher_seed,-2.294222
sstk_image_1490644682,3:4,4,2,3x4_g12x12_steach_cgs_jit0_14_i0008,teacher:jitter,teacher_seed,-2.576124
sstk_image_1490644682,3:4,4,3,3x4_g12x12_steach_cgs_jit0_9_i0006,teacher:jitter,teacher_seed,-2.581304
sstk_image_1490644682,3:4,4,4,3x4_g12x12_s5_i0068,grid,grid,-4.609653
sstk_image_1490644682,4:3,2,1,4x3_g12x12_s2_i0022,grid,grid,-20.113813
sstk_image_1490644682,4:3,2,2,4x3_g12x12_s1_i0026,grid,grid,-23.872487
sstk_image_596033150,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.036639
sstk_image_596033150,1:1,5,2,1x1_g12x12_s2_i0058,grid,grid,1.029204
sstk_image_596033150,1:1,5,3,1x1_g12x12_s3_i0052,grid,grid,1.026402
sstk_image_596033150,1:1,5,4,1x1_g12x12_sjit0_i0036,jitter,jitter,1.019102
sstk_image_596033150,1:1,5,5,1x1_g12x12_s1_i0079,grid,grid,0.999372
sstk_image_596033150,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.021327
sstk_image_596033150,9:16,5,2,9x16_g12x12_s0_i0059,grid,grid,-0.566273
sstk_image_596033150,9:16,5,3,9x16_g12x12_steach_cgs_jit0_15_i0007,teacher:jitter,teacher_seed,1.01967
sstk_image_596033150,9:16,5,4,9x16_g12x12_steach_gaic_jit0_15_i0008,teacher:jitter,teacher_seed,1.015279
sstk_image_596033150,9:16,5,5,9x16_g12x12_steach_cacnet_jit0_14_i0015,teacher:jitter,teacher_seed,1.013203
sstk_image_596033150,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.06373
sstk_image_596033150,16:9,5,2,16x9_g12x12_steach_cacnet_jit0_5_i0057,teacher:jitter,teacher_seed,1.045088
sstk_image_596033150,16:9,5,3,16x9_g12x12_s2_i0117,grid,grid,1.02013
sstk_image_596033150,16:9,5,4,16x9_g12x12_s1_i0127,grid,grid,1.004748
sstk_image_596033150,16:9,5,5,16x9_g12x12_s1_i0137,grid,grid,1.000301
sstk_image_596033150,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.006111
sstk_image_596033150,3:4,5,2,3x4_g12x12_steach_cgs_jit0_1_i0022,teacher:jitter,teacher_seed,1.017653
sstk_image_596033150,3:4,5,3,3x4_g12x12_s1_i0046,grid,grid,0.990347
sstk_image_596033150,3:4,5,4,3x4_g12x12_s0_i0060,grid,grid,0.964778
sstk_image_596033150,3:4,5,5,3x4_g12x12_sobj0_i0035,object_template,other,-0.560353
sstk_image_596033150,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.065049
sstk_image_596033150,4:3,5,2,4x3_g12x12_sjit2_i0049,jitter,jitter,1.056239
sstk_image_596033150,4:3,5,3,4x3_g12x12_s3_i0082,grid,grid,1.036804
sstk_image_596033150,4:3,5,4,4x3_g12x12_s2_i0088,grid,grid,1.018228
sstk_image_596033150,4:3,5,5,4x3_g12x12_sphi0_15_i0068,phi_thirds,phi,0.988089
bigstock_image_185033908,1:1,5,1,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.064077
bigstock_image_185033908,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.631564
bigstock_image_185033908,1:1,5,3,1x1_g12x12_s3_i0033,grid,grid,1.03473
bigstock_image_185033908,1:1,5,4,1x1_g12x12_s2_i0042,grid,grid,1.00776
bigstock_image_185033908,1:1,5,5,1x1_g12x12_sobj0_i0021,object_template,other,-0.94486
bigstock_image_185033908,9:16,3,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.1557
bigstock_image_185033908,9:16,3,2,9x16_g12x12_s0_i0042,grid,grid,-6.258655
bigstock_image_185033908,9:16,3,3,9x16_g12x12_s0_i0043,grid,grid,-6.277265
bigstock_image_185033908,16:9,5,1,16x9_g12x12_steach_gaic_jit0_11_i0012,teacher:jitter,teacher_seed,1.066163
bigstock_image_185033908,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.932963
bigstock_image_185033908,16:9,5,3,16x9_g12x12_sjit1_i0052,jitter,jitter,1.041634
bigstock_image_185033908,16:9,5,4,16x9_g12x12_s3_i0082,grid,grid,-0.777312
bigstock_image_185033908,16:9,5,5,16x9_g12x12_s2_i0093,grid,grid,-1.438926
bigstock_image_185033908,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.00338
bigstock_image_185033908,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.593639
bigstock_image_185033908,3:4,5,3,3x4_g12x12_s1_i0034,grid,grid,-2.303891
bigstock_image_185033908,3:4,5,4,3x4_g12x12_s2_i0026,grid,grid,-3.75824
bigstock_image_185033908,3:4,5,5,3x4_g12x12_s0_i0047,grid,grid,-4.119559
bigstock_image_185033908,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.063936
bigstock_image_185033908,4:3,5,2,4x3_g12x12_sjit1_i0022,jitter,jitter,1.041868
bigstock_image_185033908,4:3,5,3,4x3_g12x12_s3_i0049,grid,grid,1.038589
bigstock_image_185033908,4:3,5,4,4x3_g12x12_sobj0_i0021,object_template,other,-0.470782
bigstock_image_185033908,4:3,5,5,4x3_g12x12_sphi0_3_i0028,phi_thirds,phi,-1.936667
sstk_image_1250610766,1:1,1,1,1x1_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-6.929065
sstk_image_1250610766,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.444266
sstk_image_1250610766,9:16,5,2,9x16_g12x12_sjit1_i0033,jitter,jitter,-11.428308
sstk_image_1250610766,9:16,5,3,9x16_g12x12_s4_i0061,grid,grid,-12.283724
sstk_image_1250610766,9:16,5,4,9x16_g12x12_s4_i0060,grid,grid,-12.288978
sstk_image_1250610766,9:16,5,5,9x16_g12x12_steach_cgs_jit0_13_i0009,teacher:jitter,teacher_seed,-9.816494
sstk_image_1250610766,16:9,5,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-19.01077
sstk_image_1250610766,16:9,5,2,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-26.403706
sstk_image_1250610766,16:9,5,3,16x9_g12x12_s1_i0028,grid,grid,-30.865894
sstk_image_1250610766,16:9,5,4,16x9_g12x12_s1_i0027,grid,grid,-34.44603
sstk_image_1250610766,16:9,5,5,16x9_g12x12_s0_i0054,grid,grid,-36.242539
sstk_image_1250610766,3:4,3,1,3x4_g12x12_steach_cgs_jit0_22_i0005,teacher:jitter,teacher_seed,-1.154153
sstk_image_1250610766,3:4,3,2,3x4_g12x12_steach_cgs_jit0_24_i0003,teacher:jitter,teacher_seed,-2.099192
sstk_image_1250610766,3:4,3,3,3x4_g12x12_steach_cgs_jit0_20_i0004,teacher:jitter,teacher_seed,-2.112268
sstk_image_1250610766,4:3,5,1,4x3_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-14.224565
sstk_image_1250610766,4:3,5,2,4x3_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-17.448719
sstk_image_1250610766,4:3,5,3,4x3_g12x12_sjit0_i0023,jitter,jitter,-17.839141
sstk_image_1250610766,4:3,5,4,4x3_g12x12_s3_i0033,grid,grid,-21.77438
sstk_image_1250610766,4:3,5,5,4x3_g12x12_s1_i0040,grid,grid,-26.964672
pond5_image_154750946,1:1,5,1,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-0.810116
pond5_image_154750946,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.594015
pond5_image_154750946,1:1,5,3,1x1_g12x12_steach_cacnet_jit0_10_i0008,teacher:jitter,teacher_seed,-0.817678
pond5_image_154750946,1:1,5,4,1x1_g12x12_steach_cacnet_jit0_9_i0010,teacher:jitter,teacher_seed,-1.601063
pond5_image_154750946,1:1,5,5,1x1_g12x12_steach_cacnet_jit0_12_i0012,teacher:jitter,teacher_seed,-1.619146
pond5_image_154750946,9:16,5,1,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-11.840279
pond5_image_154750946,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-12.915955
pond5_image_154750946,9:16,5,3,9x16_g12x12_steach_cgs_jit0_14_i0023,teacher:jitter,teacher_seed,-15.906173
pond5_image_154750946,9:16,5,4,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-18.888611
pond5_image_154750946,9:16,5,5,9x16_g12x12_steach_cacnet_proj0_i0007,teacher:cacnet,teacher_seed,-13.109268
pond5_image_154750946,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.427333
pond5_image_154750946,16:9,5,2,16x9_g12x12_s4_i0069,grid,grid,-11.406175
pond5_image_154750946,16:9,5,3,16x9_g12x12_steach_cacnet_jit0_15_i0010,teacher:jitter,teacher_seed,-6.904249
pond5_image_154750946,16:9,5,4,16x9_g12x12_steach_cacnet_jit0_10_i0009,teacher:jitter,teacher_seed,-6.909966
pond5_image_154750946,16:9,5,5,16x9_g12x12_s5_i0067,grid,grid,-7.065774
pond5_image_154750946,3:4,5,1,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-2.672385
pond5_image_154750946,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.748053
pond5_image_154750946,3:4,5,3,3x4_g12x12_steach_cacnet_jit0_10_i0008,teacher:jitter,teacher_seed,-3.846536
pond5_image_154750946,3:4,5,4,3x4_g12x12_steach_cacnet_jit0_9_i0010,teacher:jitter,teacher_seed,-4.218887
pond5_image_154750946,3:4,5,5,3x4_g12x12_steach_cacnet_jit0_12_i0016,teacher:jitter,teacher_seed,-4.722003
pond5_image_154750946,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.775927
pond5_image_154750946,4:3,5,2,4x3_g12x12_smx3_i0003,baseline_maxarea_slide,baseline,-0.767956
pond5_image_154750946,4:3,5,3,4x3_g12x12_steach_gaic_jit0_23_i0008,teacher:jitter,teacher_seed,-0.76896
pond5_image_154750946,4:3,5,4,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.770583
pond5_image_154750946,4:3,5,5,4x3_g12x12_smx4_i0004,baseline_maxarea_slide,baseline,-0.77446
sstk_image_631869536,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-7.850216
sstk_image_631869536,1:1,5,2,1x1_g12x12_steach_cacnet_jit0_15_i0005,teacher:jitter,teacher_seed,-11.122166
sstk_image_631869536,1:1,5,3,1x1_g12x12_s4_i0053,grid,grid,-15.393
sstk_image_631869536,1:1,5,4,1x1_g12x12_steach_cacnet_jit0_10_i0004,teacher:jitter,teacher_seed,-9.700583
sstk_image_631869536,1:1,5,5,1x1_g12x12_steach_cacnet_jit0_11_i0007,teacher:jitter,teacher_seed,-10.11363
sstk_image_631869536,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-18.202146
sstk_image_631869536,9:16,5,2,9x16_g12x12_steach_cgs_jit0_10_i0006,teacher:jitter,teacher_seed,-20.836789
sstk_image_631869536,9:16,5,3,9x16_g12x12_s1_i0023,grid,grid,-23.666341
sstk_image_631869536,9:16,5,4,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-24.231971
sstk_image_631869536,9:16,5,5,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-25.484418
sstk_image_631869536,16:9,2,1,16x9_g12x12_s5_i0058,grid,grid,-7.733307
sstk_image_631869536,16:9,2,2,16x9_g12x12_s2_i0071,grid,grid,-15.054135
sstk_image_631869536,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-12.782029
sstk_image_631869536,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.016623
sstk_image_631869536,3:4,5,3,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-16.901083
sstk_image_631869536,3:4,5,4,3x4_g12x12_s2_i0030,grid,grid,-19.454816
sstk_image_631869536,3:4,5,5,3x4_g12x12_s2_i0031,grid,grid,-22.477009
sstk_image_631869536,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.118852
sstk_image_631869536,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.130022
sstk_image_631869536,4:3,5,3,4x3_g12x12_steach_cgs_jit0_17_i0004,teacher:jitter,teacher_seed,-1.570845
sstk_image_631869536,4:3,5,4,4x3_g12x12_steach_cgs_jit0_11_i0008,teacher:jitter,teacher_seed,-1.795848
sstk_image_631869536,4:3,5,5,4x3_g12x12_steach_cgs_jit0_13_i0010,teacher:jitter,teacher_seed,-2.562517
sstk_image_132612176,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-11.945468
sstk_image_132612176,1:1,5,2,1x1_g12x12_s4_i0053,grid,grid,-15.219646
sstk_image_132612176,1:1,5,3,1x1_g12x12_s4_i0054,grid,grid,-17.294304
sstk_image_132612176,1:1,5,4,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-12.116114
sstk_image_132612176,1:1,5,5,1x1_g12x12_steach_cacnet_jit0_10_i0005,teacher:jitter,teacher_seed,-12.260441
sstk_image_132612176,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-23.482757
sstk_image_132612176,9:16,5,2,9x16_g12x12_s1_i0023,grid,grid,-27.498865
sstk_image_132612176,9:16,5,3,9x16_g12x12_s1_i0024,grid,grid,-28.17916
sstk_image_132612176,9:16,5,4,9x16_g12x12_s0_i0039,grid,grid,-29.327825
sstk_image_132612176,9:16,5,5,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-29.822793
sstk_image_132612176,16:9,5,1,16x9_g12x12_smy2_i0003,baseline_maxarea_slide,baseline,-8.866143
sstk_image_132612176,16:9,5,2,16x9_g12x12_s5_i0079,grid,grid,-13.515852
sstk_image_132612176,16:9,5,3,16x9_g12x12_s3_i0084,grid,grid,-15.700245
sstk_image_132612176,16:9,5,4,16x9_g12x12_s2_i0088,grid,grid,-19.897547
sstk_image_132612176,16:9,5,5,16x9_g12x12_s2_i0094,grid,grid,-19.91404
sstk_image_132612176,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-17.202148
sstk_image_132612176,3:4,5,2,3x4_g12x12_sjit0_i0022,jitter,jitter,-20.265771
sstk_image_132612176,3:4,5,3,3x4_g12x12_sjit0_i0025,jitter,jitter,-20.612469
sstk_image_132612176,3:4,5,4,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-20.879462
sstk_image_132612176,3:4,5,5,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-21.424548
sstk_image_132612176,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-7.031675
sstk_image_132612176,4:3,5,2,4x3_g12x12_sjit2_i0023,jitter,jitter,-11.306472
sstk_image_132612176,4:3,5,3,4x3_g12x12_s5_i0072,grid,grid,-11.620779
sstk_image_132612176,4:3,5,4,4x3_g12x12_s3_i0073,grid,grid,-15.031716
sstk_image_132612176,4:3,5,5,4x3_g12x12_steach_cacnet_jit0_11_i0005,teacher:jitter,teacher_seed,-7.90297
sstk_image_102697559,1:1,5,1,1x1_g12x12_steach_cgs_jit0_19_i0004,teacher:jitter,teacher_seed,-5.336644
sstk_image_102697559,1:1,5,2,1x1_g12x12_sjit2_i0035,jitter,jitter,-8.219964
sstk_image_102697559,1:1,5,3,1x1_g12x12_sjit2_i0033,jitter,jitter,-10.716185
sstk_image_102697559,1:1,5,4,1x1_g12x12_s4_i0091,grid,grid,-11.2051
sstk_image_102697559,1:1,5,5,1x1_g12x12_steach_cgs_jit0_24_i0005,teacher:jitter,teacher_seed,-5.337127
sstk_image_102697559,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-14.051487
sstk_image_102697559,9:16,5,2,9x16_g12x12_s3_i0035,grid,grid,-16.731419
sstk_image_102697559,9:16,5,3,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-17.296404
sstk_image_102697559,9:16,5,4,9x16_g12x12_sjit0_i0025,jitter,jitter,-17.918846
sstk_image_102697559,9:16,5,5,9x16_g12x12_sjit0_i0033,jitter,jitter,-17.92227
sstk_image_102697559,16:9,5,1,16x9_g12x12_steach_cgs_jit0_13_i0007,teacher:jitter,teacher_seed,-15.540889
sstk_image_102697559,16:9,5,2,16x9_g12x12_steach_cacnet_jit0_9_i0010,teacher:jitter,teacher_seed,-18.723527
sstk_image_102697559,16:9,5,3,16x9_g12x12_s3_i0047,grid,grid,-21.731856
sstk_image_102697559,16:9,5,4,16x9_g12x12_s1_i0054,grid,grid,-26.987332
sstk_image_102697559,16:9,5,5,16x9_g12x12_s1_i0068,grid,grid,-27.003415
sstk_image_102697559,3:4,5,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-9.090381
sstk_image_102697559,3:4,5,2,3x4_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-11.591059
sstk_image_102697559,3:4,5,3,3x4_g12x12_sjit1_i0034,jitter,jitter,-12.237304
sstk_image_102697559,3:4,5,4,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-10.19212
sstk_image_102697559,3:4,5,5,3x4_g12x12_s4_i0061,grid,grid,-10.586836
sstk_image_102697559,4:3,5,1,4x3_g12x12_smy2_i0003,baseline_maxarea_slide,baseline,-10.075467
sstk_image_102697559,4:3,5,2,4x3_g12x12_steach_cacnet_jit0_10_i0007,teacher:jitter,teacher_seed,-11.44714
sstk_image_102697559,4:3,5,3,4x3_g12x12_s3_i0068,grid,grid,-19.050368
sstk_image_102697559,4:3,5,4,4x3_g12x12_s2_i0078,grid,grid,-20.961014
sstk_image_102697559,4:3,5,5,4x3_g12x12_s2_i0071,grid,grid,-20.964707
sstk_image_1823272121,1:1,5,1,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.10442
sstk_image_1823272121,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.931756
sstk_image_1823272121,1:1,5,3,1x1_g12x12_s2_i0049,grid,grid,1.061043
sstk_image_1823272121,1:1,5,4,1x1_g12x12_s0_i0101,grid,grid,-0.611358
sstk_image_1823272121,1:1,5,5,1x1_g12x12_s1_i0066,grid,grid,-0.892943
sstk_image_1823272121,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,0.991077
sstk_image_1823272121,9:16,5,2,9x16_g12x12_s1_i0028,grid,grid,0.986521
sstk_image_1823272121,9:16,5,3,9x16_g12x12_s0_i0055,grid,grid,0.940207
sstk_image_1823272121,9:16,5,4,9x16_g12x12_sobj0_i0021,object_template,other,0.889334
sstk_image_1823272121,9:16,5,5,9x16_g12x12_s0_i0052,grid,grid,-0.507957
sstk_image_1823272121,16:9,5,1,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,1.086753
sstk_image_1823272121,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.142713
sstk_image_1823272121,16:9,5,3,16x9_g12x12_s3_i0065,grid,grid,1.06024
sstk_image_1823272121,16:9,5,4,16x9_g12x12_s3_i0059,grid,grid,-1.407014
sstk_image_1823272121,16:9,5,5,16x9_g12x12_s2_i0075,grid,grid,-1.672335
sstk_image_1823272121,3:4,5,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.075129
sstk_image_1823272121,3:4,5,2,3x4_g12x12_s1_i0050,grid,grid,0.994921
sstk_image_1823272121,3:4,5,3,3x4_g12x12_sobj1_i0021,object_template,other,0.911204
sstk_image_1823272121,3:4,5,4,3x4_g12x12_s0_i0071,grid,grid,-1.298758
sstk_image_1823272121,3:4,5,5,3x4_g12x12_s1_i0047,grid,grid,-1.633156
sstk_image_1823272121,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.117781
sstk_image_1823272121,4:3,5,2,4x3_g12x12_s4_i0040,grid,grid,1.093511
sstk_image_1823272121,4:3,5,3,4x3_g12x12_s1_i0089,grid,grid,-0.465578
sstk_image_1823272121,4:3,5,4,4x3_g12x12_s2_i0061,grid,grid,-0.973011
sstk_image_1823272121,4:3,5,5,4x3_g12x12_s1_i0084,grid,grid,-1.818291
sstk_image_1766916080,1:1,5,1,1x1_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-7.436465
sstk_image_1766916080,1:1,5,2,1x1_g12x12_s4_i0050,grid,grid,-11.784478
sstk_image_1766916080,1:1,5,3,1x1_g12x12_s2_i0061,grid,grid,-14.860126
sstk_image_1766916080,1:1,5,4,1x1_g12x12_s1_i0079,grid,grid,-17.338027
sstk_image_1766916080,1:1,5,5,1x1_g12x12_s1_i0072,grid,grid,-20.216664
sstk_image_1766916080,9:16,2,1,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-2.382764
sstk_image_1766916080,9:16,2,2,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-2.499411
sstk_image_1766916080,16:9,3,1,16x9_g12x12_s1_i0035,grid,grid,-27.945987
sstk_image_1766916080,16:9,3,2,16x9_g12x12_s0_i0060,grid,grid,-33.911965
sstk_image_1766916080,16:9,3,3,16x9_g12x12_s0_i0051,grid,grid,-33.929272
sstk_image_1766916080,3:4,1,1,3x4_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-1.723312
sstk_image_1766916080,4:3,5,1,4x3_g12x12_s2_i0034,grid,grid,-17.61486
sstk_image_1766916080,4:3,5,2,4x3_g12x12_s2_i0033,grid,grid,-20.589914
sstk_image_1766916080,4:3,5,3,4x3_g12x12_s2_i0032,grid,grid,-23.888345
sstk_image_1766916080,4:3,5,4,4x3_g12x12_s0_i0058,grid,grid,-28.760191
sstk_image_1766916080,4:3,5,5,4x3_g12x12_s1_i0038,grid,grid,-20.436119
sstk_image_240027577,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.552757
sstk_image_240027577,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.949891
sstk_image_240027577,1:1,5,3,1x1_g12x12_steach_gaic_jit0_9_i0008,teacher:jitter,teacher_seed,-1.982515
sstk_image_240027577,1:1,5,4,1x1_g12x12_steach_gaic_jit0_11_i0009,teacher:jitter,teacher_seed,-1.990128
sstk_image_240027577,1:1,5,5,1x1_g12x12_steach_cacnet_jit0_10_i0006,teacher:jitter,teacher_seed,-2.049237
sstk_image_240027577,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-16.166015
sstk_image_240027577,9:16,5,2,9x16_g12x12_steach_cgs_proj0_i0005,teacher:cgs,teacher_seed,-18.715913
sstk_image_240027577,9:16,5,3,9x16_g12x12_s1_i0046,grid,grid,-19.883154
sstk_image_240027577,9:16,5,4,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-21.429713
sstk_image_240027577,9:16,5,5,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-21.430648
sstk_image_240027577,16:9,2,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-2.20969
sstk_image_240027577,16:9,2,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.79281
sstk_image_240027577,3:4,5,1,3x4_g12x12_steach_cgs_jit0_10_i0007,teacher:jitter,teacher_seed,-11.778162
sstk_image_240027577,3:4,5,2,3x4_g12x12_sjit0_i0039,jitter,jitter,-13.257926
sstk_image_240027577,3:4,5,3,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-14.538183
sstk_image_240027577,3:4,5,4,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-14.552177
sstk_image_240027577,3:4,5,5,3x4_g12x12_s2_i0044,grid,grid,-20.051372
sstk_image_240027577,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.827926
sstk_image_240027577,4:3,5,2,4x3_g12x12_steach_cgs_jit0_7_i0038,teacher:jitter,teacher_seed,-2.465516
